RuleId,SourceSheet,SourceRow,DeploymentMode,EnableInPolicy,Fidelity,RuleName,Domain,ObjectType,AdapterKindKey,ResourceKindKey,MetricName,MetricKey,ThresholdModel,AlertType,AlertSubType,ImpactType,ImpactDetail,AlertWaitCycles,AlertCancelCycles,StateSeverity,Branch,ConditionId,ConditionName,ConditionAdapterKindKey,ConditionResourceKindKey,Relation,Aggregation,ConditionType,ConditionKey,Operator,ThresholdType,Value,ValueMultiplier,ValueType,Instanced,ConditionWaitCycles,ConditionCancelCycles,SourceDecision,SourceAlertMonitor,SourceSignal,SourceGreen,SourceAmber,SourceRed,Correlation,ImplementationNotes,Source,Confidence
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,1,C1A,CPU usage critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|usage_average,GT_EQ,STATIC,90,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,1,C1B,CPU demand critical gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|demandPct,GT_EQ,STATIC,90,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,1,C1C,CPU Ready correlation,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|readyPct,GT_EQ,STATIC,5,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,2,C2A,CPU usage critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|usage_average,GT_EQ,STATIC,90,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,2,C2B,CPU demand critical gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|demandPct,GT_EQ,STATIC,90,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y34-VIRTUAL-MACHINES-R21,Virtual Machines,21,ALERT,true,CORRELATED_NATIVE,Virtual Machine - CPU|Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Usage (%),cpu|usage_average,Static percentage,16,19,BADGE,health,1,1,CRITICAL,2,C2C,CPU contention correlation,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|capacity_contentionPct,GT_EQ,STATIC,5,,NUMERIC,false,3,2,Alert,Alert with correlation,CPU capacity/usage %,< 75%,75% to < 90%,≥ 90%,"For VM CPU Usage, require CPU demand plus Ready/Contention ≥5% before paging.","VM CPU usage requires demand plus either Ready or Contention, expressed as two OR branches per severity.",https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High for host/vCenter; Medium for VM
Y35-VIRTUAL-MACHINES-R24,Virtual Machines,24,ALERT,true,EXACT,Virtual Machine - CPU|Ready (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Ready (%),cpu|readyPct,Static percentage,16,19,BADGE,health,1,1,WARNING,1,W1,Warning threshold,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|readyPct,GT_EQ,STATIC,5,,NUMERIC,false,3,2,Alert,Alert,% of collection interval,< 5%,5% to < 10%,≥ 10%,"Check host CPU saturation, co-stop and VM sizing.",Direct CPU Ready thresholds from the workbook.,https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High
Y35-VIRTUAL-MACHINES-R24,Virtual Machines,24,ALERT,true,EXACT,Virtual Machine - CPU|Ready (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,CPU|Ready (%),cpu|readyPct,Static percentage,16,19,BADGE,health,1,1,CRITICAL,1,C1,Critical threshold,VMWARE,VirtualMachine,SELF,ALL,STATIC,cpu|readyPct,GT_EQ,STATIC,10,,NUMERIC,false,3,2,Alert,Alert,% of collection interval,< 5%,5% to < 10%,≥ 10%,"Check host CPU saturation, co-stop and VM sizing.",Direct CPU Ready thresholds from the workbook.,https://knowledge.broadcom.com/external/article/421543/esxi-host-cpu-usage-alarms-and-vm-perfor.html,High
Y36-VIRTUAL-MACHINES-R59,Virtual Machines,59,ALERT,true,CORRELATED_NATIVE,Virtual Machine - Mem|Balloon (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Mem|Balloon (%),mem|balloonPct,Zero-baseline state,16,19,BADGE,health,1,1,WARNING,1,W1,Ballooning detected,VMWARE,VirtualMachine,SELF,ALL,STATIC,mem|balloonPct,GT,STATIC,0,,NUMERIC,false,1,2,Alert,Alert,Ballooned memory %,0%,> 0% for 1–2 collections,"> 0% for ≥ 15 minutes, or any host swap activity","Host swap, compression, memory contention and VM active memory.",Sustained ballooning is Critical; non-zero swap-in or swap-out supplies the workbook's immediate alternative Critical branches.,https://knowledge.broadcom.com/external/article/438023/rightsizing-virtual-machines-on-esxi-80.html,High
Y36-VIRTUAL-MACHINES-R59,Virtual Machines,59,ALERT,true,CORRELATED_NATIVE,Virtual Machine - Mem|Balloon (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Mem|Balloon (%),mem|balloonPct,Zero-baseline state,16,19,BADGE,health,1,1,CRITICAL,1,C1,Ballooning sustained for three collections,VMWARE,VirtualMachine,SELF,ALL,STATIC,mem|balloonPct,GT,STATIC,0,,NUMERIC,false,3,2,Alert,Alert,Ballooned memory %,0%,> 0% for 1–2 collections,"> 0% for ≥ 15 minutes, or any host swap activity","Host swap, compression, memory contention and VM active memory.",Sustained ballooning is Critical; non-zero swap-in or swap-out supplies the workbook's immediate alternative Critical branches.,https://knowledge.broadcom.com/external/article/438023/rightsizing-virtual-machines-on-esxi-80.html,High
Y36-VIRTUAL-MACHINES-R59,Virtual Machines,59,ALERT,true,CORRELATED_NATIVE,Virtual Machine - Mem|Balloon (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Mem|Balloon (%),mem|balloonPct,Zero-baseline state,16,19,BADGE,health,1,1,CRITICAL,2,C2,Swap-in activity detected,VMWARE,VirtualMachine,SELF,ALL,STATIC,mem|swapinRate_average,GT,STATIC,0,,NUMERIC,false,1,2,Alert,Alert,Ballooned memory %,0%,> 0% for 1–2 collections,"> 0% for ≥ 15 minutes, or any host swap activity","Host swap, compression, memory contention and VM active memory.",Sustained ballooning is Critical; non-zero swap-in or swap-out supplies the workbook's immediate alternative Critical branches.,https://knowledge.broadcom.com/external/article/438023/rightsizing-virtual-machines-on-esxi-80.html,High
Y36-VIRTUAL-MACHINES-R59,Virtual Machines,59,ALERT,true,CORRELATED_NATIVE,Virtual Machine - Mem|Balloon (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Mem|Balloon (%),mem|balloonPct,Zero-baseline state,16,19,BADGE,health,1,1,CRITICAL,3,C3,Swap-out activity detected,VMWARE,VirtualMachine,SELF,ALL,STATIC,mem|swapoutRate_average,GT,STATIC,0,,NUMERIC,false,1,2,Alert,Alert,Ballooned memory %,0%,> 0% for 1–2 collections,"> 0% for ≥ 15 minutes, or any host swap activity","Host swap, compression, memory contention and VM active memory.",Sustained ballooning is Critical; non-zero swap-in or swap-out supplies the workbook's immediate alternative Critical branches.,https://knowledge.broadcom.com/external/article/438023/rightsizing-virtual-machines-on-esxi-80.html,High
Y37-VIRTUAL-MACHINES-R87,Virtual Machines,87,MONITOR_ONLY,false,MONITOR_ONLY,Virtual Machine - Memory|Consumed (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Memory|Consumed (%),mem|consumedPct,Not suitable standalone,16,19,BADGE,health,1,1,,,,,,,,,,,,,,,,,,,Alert,Change to Monitor,Consumed memory %,Trend only,N/A,N/A,"Use active memory, balloon, swap and contention.","Consumed memory includes cache and is retained as a trend/context metric only, matching the workbook's Change to Monitor instruction.",https://knowledge.broadcom.com/external/article/440616/high-memory-usage-on-linux-based-virtual.html ; https://knowledge.broadcom.com/external/article/415396/high-memory-utilization-alarms-observed.html,High
Y38-VIRTUAL-MACHINES-R90,Virtual Machines,90,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - Datastore|Number of Outstanding IO Operations,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Datastore|Number of Outstanding IO Operations,datastore|oio,Dynamic baseline plus queue depth,16,19,BADGE,health,1,1,WARNING,1,W1,Primary metric above dynamic threshold,VMWARE,VirtualMachine,SELF,ALL,DYNAMIC,datastore|oio,DT_ABOVE,,,,NUMERIC,false,3,2,Alert,Baseline / queue-aware alert,Outstanding I/O compared with baseline and configured queue depth,≤ 95th percentile and queue load < 1,> 95th percentile or queue 70%–100% utilised,> 99th percentile or queue load > 1 with latency Red,"HBA/device queue depth, datastore latency, commands queued and storage path health.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y38-VIRTUAL-MACHINES-R90,Virtual Machines,90,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - Datastore|Number of Outstanding IO Operations,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Datastore|Number of Outstanding IO Operations,datastore|oio,Dynamic baseline plus queue depth,16,19,BADGE,health,1,1,WARNING,1,W2,Latency warning gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,datastore|totalLatency_average,GT_EQ,STATIC,15,,NUMERIC,false,3,2,Alert,Baseline / queue-aware alert,Outstanding I/O compared with baseline and configured queue depth,≤ 95th percentile and queue load < 1,> 95th percentile or queue 70%–100% utilised,> 99th percentile or queue load > 1 with latency Red,"HBA/device queue depth, datastore latency, commands queued and storage path health.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y38-VIRTUAL-MACHINES-R90,Virtual Machines,90,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - Datastore|Number of Outstanding IO Operations,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Datastore|Number of Outstanding IO Operations,datastore|oio,Dynamic baseline plus queue depth,16,19,BADGE,health,1,1,CRITICAL,1,C1,Primary metric above dynamic threshold,VMWARE,VirtualMachine,SELF,ALL,DYNAMIC,datastore|oio,DT_ABOVE,,,,NUMERIC,false,3,2,Alert,Baseline / queue-aware alert,Outstanding I/O compared with baseline and configured queue depth,≤ 95th percentile and queue load < 1,> 95th percentile or queue 70%–100% utilised,> 99th percentile or queue load > 1 with latency Red,"HBA/device queue depth, datastore latency, commands queued and storage path health.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y38-VIRTUAL-MACHINES-R90,Virtual Machines,90,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - Datastore|Number of Outstanding IO Operations,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Datastore|Number of Outstanding IO Operations,datastore|oio,Dynamic baseline plus queue depth,16,19,BADGE,health,1,1,CRITICAL,1,C2,Latency critical gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,datastore|totalLatency_average,GT_EQ,STATIC,30,,NUMERIC,false,3,2,Alert,Baseline / queue-aware alert,Outstanding I/O compared with baseline and configured queue depth,≤ 95th percentile and queue load < 1,> 95th percentile or queue 70%–100% utilised,> 99th percentile or queue load > 1 with latency Red,"HBA/device queue depth, datastore latency, commands queued and storage path health.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y39-VIRTUAL-MACHINES-R126,Virtual Machines,126,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - VirtualDisk|Usage,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,VirtualDisk|Usage,virtualDisk|usage,Dynamic baseline,16,19,BADGE,health,1,1,WARNING,1,W1,Primary metric above dynamic threshold,VMWARE,VirtualMachine,SELF,ALL,DYNAMIC,virtualDisk|usage,DT_ABOVE,,,,NUMERIC,true,3,2,Alert,Baseline / context metric,IOPS or virtual-disk activity versus 30-day same-time baseline,≤ 95th percentile or latency Green,> 95th percentile and latency Amber,> 99th percentile and latency Red / queue saturated,"Datastore latency, queue depth, OIO, storage policy and workload schedule.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/430030/faq-metrics-needed-in-aria-operations-fo.html ; https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y39-VIRTUAL-MACHINES-R126,Virtual Machines,126,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - VirtualDisk|Usage,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,VirtualDisk|Usage,virtualDisk|usage,Dynamic baseline,16,19,BADGE,health,1,1,WARNING,1,W2,Latency warning gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,virtualDisk|totalLatency,GT_EQ,STATIC,15,,NUMERIC,true,3,2,Alert,Baseline / context metric,IOPS or virtual-disk activity versus 30-day same-time baseline,≤ 95th percentile or latency Green,> 95th percentile and latency Amber,> 99th percentile and latency Red / queue saturated,"Datastore latency, queue depth, OIO, storage policy and workload schedule.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/430030/faq-metrics-needed-in-aria-operations-fo.html ; https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y39-VIRTUAL-MACHINES-R126,Virtual Machines,126,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - VirtualDisk|Usage,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,VirtualDisk|Usage,virtualDisk|usage,Dynamic baseline,16,19,BADGE,health,1,1,CRITICAL,1,C1,Primary metric above dynamic threshold,VMWARE,VirtualMachine,SELF,ALL,DYNAMIC,virtualDisk|usage,DT_ABOVE,,,,NUMERIC,true,3,2,Alert,Baseline / context metric,IOPS or virtual-disk activity versus 30-day same-time baseline,≤ 95th percentile or latency Green,> 95th percentile and latency Amber,> 99th percentile and latency Red / queue saturated,"Datastore latency, queue depth, OIO, storage policy and workload schedule.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/430030/faq-metrics-needed-in-aria-operations-fo.html ; https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y39-VIRTUAL-MACHINES-R126,Virtual Machines,126,ALERT,true,NATIVE_DYNAMIC,Virtual Machine - VirtualDisk|Usage,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,VirtualDisk|Usage,virtualDisk|usage,Dynamic baseline,16,19,BADGE,health,1,1,CRITICAL,1,C2,Latency critical gate,VMWARE,VirtualMachine,SELF,ALL,STATIC,virtualDisk|totalLatency,GT_EQ,STATIC,30,,NUMERIC,true,3,2,Alert,Baseline / context metric,IOPS or virtual-disk activity versus 30-day same-time baseline,≤ 95th percentile or latency Green,> 95th percentile and latency Amber,> 99th percentile and latency Red / queue saturated,"Datastore latency, queue depth, OIO, storage policy and workload schedule.",The workbook percentile wording is implemented with Aria Operations' native DT_ABOVE condition. Latency gates distinguish Warning from Critical and suppress activity-only alerts.,https://knowledge.broadcom.com/external/article/430030/faq-metrics-needed-in-aria-operations-fo.html ; https://knowledge.broadcom.com/external/article/382249/using-esxtop-and-interpreting-esxtop-sta.html,High
Y40-VIRTUAL-MACHINES-R152,Virtual Machines,152,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Guest File System Usage (%),guestfilesystem|percentage,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,WARNING,1,W1,Partition utilization warning,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|percentage,GT_EQ,STATIC,80,,NUMERIC,true,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y40-VIRTUAL-MACHINES-R152,Virtual Machines,152,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Guest File System Usage (%),guestfilesystem|percentage,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,WARNING,2,W2,Partition free-space reserve warning,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|freespace,LT_EQ,STATIC,2,,NUMERIC,true,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y40-VIRTUAL-MACHINES-R152,Virtual Machines,152,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Guest File System Usage (%),guestfilesystem|percentage,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,CRITICAL,1,C1,Partition utilization critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|percentage,GT_EQ,STATIC,90,,NUMERIC,true,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y40-VIRTUAL-MACHINES-R152,Virtual Machines,152,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Guest File System Usage (%),guestfilesystem|percentage,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,CRITICAL,2,C2,Partition free-space reserve critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|freespace,LT_EQ,STATIC,1,,NUMERIC,true,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y41-VIRTUAL-MACHINES-R155,Virtual Machines,155,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Total Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Total Guest File System Usage (%),guestfilesystem|percentage_total,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,WARNING,1,W1,Total guest filesystem utilization warning,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|percentage_total,GT_EQ,STATIC,80,,NUMERIC,false,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical total free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y41-VIRTUAL-MACHINES-R155,Virtual Machines,155,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Total Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Total Guest File System Usage (%),guestfilesystem|percentage_total,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,WARNING,2,W2,Total guest filesystem reserve warning,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|freespace_total,LT_EQ,STATIC,2,,NUMERIC,false,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical total free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y41-VIRTUAL-MACHINES-R155,Virtual Machines,155,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Total Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Total Guest File System Usage (%),guestfilesystem|percentage_total,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,CRITICAL,1,C1,Total guest filesystem utilization critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|percentage_total,GT_EQ,STATIC,90,,NUMERIC,false,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical total free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y41-VIRTUAL-MACHINES-R155,Virtual Machines,155,ALERT,true,POLICY_ASSUMPTION,Virtual Machine - Guest file system|Total Guest File System Usage (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Guest file system|Total Guest File System Usage (%),guestfilesystem|percentage_total,Static percentage plus minimum free reserve,16,19,BADGE,health,1,1,CRITICAL,2,C2,Total guest filesystem reserve critical,VMWARE,VirtualMachine,SELF,ALL,STATIC,guestfilesystem|freespace_total,LT_EQ,STATIC,1,,NUMERIC,false,2,2,Alert,Alert,Guest filesystem used %,< 80% used,80% to < 90% used,≥ 90% used,"Filesystem size, growth rate, mount purpose and approved exclusions.","The workbook leaves the minimum reserve unspecified. This configuration uses explicit, editable 2 GB Warning and 1 GB Critical total free-space reserves, combined with percentage thresholds by OR.",Company operating-system capacity policy,Policy
Y42-VIRTUAL-MACHINES-R164,Virtual Machines,164,ALERT,true,EXACT,Virtual Machine - Net|Packets Dropped (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Net|Packets Dropped (%),net|droppedPct,Static percentage,16,19,BADGE,health,1,1,WARNING,1,W1,Warning threshold,VMWARE,VirtualMachine,SELF,ALL,STATIC,net|droppedPct,GT_EQ,STATIC,1,,NUMERIC,false,2,2,Alert,Alert,Dropped packets as % of total packets,< 1%,1% to ≤ 4%,> 4%,"NIC errors, switch port counters, uplink saturation and teaming state.",Direct dropped-packet percentage thresholds from the workbook.,https://knowledge.broadcom.com/external/article/433209/vm-network-has-dropped-transmit-packets.html,High
Y42-VIRTUAL-MACHINES-R164,Virtual Machines,164,ALERT,true,EXACT,Virtual Machine - Net|Packets Dropped (%),Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Net|Packets Dropped (%),net|droppedPct,Static percentage,16,19,BADGE,health,1,1,CRITICAL,1,C1,Critical threshold,VMWARE,VirtualMachine,SELF,ALL,STATIC,net|droppedPct,GT,STATIC,4,,NUMERIC,false,2,2,Alert,Alert,Dropped packets as % of total packets,< 1%,1% to ≤ 4%,> 4%,"NIC errors, switch port counters, uplink saturation and teaming state.",Direct dropped-packet percentage thresholds from the workbook.,https://knowledge.broadcom.com/external/article/433209/vm-network-has-dropped-transmit-packets.html,High
Y43-VIRTUAL-MACHINES-R173,Virtual Machines,173,ALERT,true,EXACT,Virtual Machine - Sys|Powered ON,Virtual Machines,Virtual Machine,VMWARE,VirtualMachine,Sys|Powered ON,sys|poweredOn,Enumerated state,16,19,BADGE,health,1,1,WARNING,1,W1,Power state unknown once,VMWARE,VirtualMachine,SELF,ALL,STATIC,sys|poweredOn,EQ,STATIC,-1,,NUMERIC,false,1,1,Alert,Alert only for unknown state,Power-state value,Known state: 0 (off) or 1 (on),-1 / unknown for 1 collection,-1 / unknown for ≥ 2 collections,"Adapter collection status, vCenter connectivity and object existence.",Only the unknown -1 enumeration alerts: Warning after one collection and Critical after two. Powered-off 0 is healthy for this rule.,Company availability policy / metric enumeration,High
